0,1,2,3,4,5,6,7,8,target
1.51797,12.74,3.48,1.35,72.96,0.64,8.68,0.0,0.0,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.51793,12.79,3.5,1.12,73.03,0.64,8.77,0.0,0.0,1
1.51755,12.71,3.42,1.2,73.2,0.59,8.64,0.0,0.0,1
1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0.0,0.0,1
1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0.0,0.0,1
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0.0,0.3,1
1.519,13.49,3.48,1.35,71.95,0.55,9.0,0.0,0.0,1
1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0.0,0.16,1
1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0.0,0.1,1
1.52223,13.21,3.77,0.79,71.99,0.13,10.02,0.0,0.0,1
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0.0,0.0,1
1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0.0,0.16,1
1.51926,13.2,3.33,1.28,72.36,0.6,9.14,0.0,0.11,1
1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0.0,0.0,1
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,1
1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0.0,0.09,1
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0.0,0.24,1
1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0.0,0.31,1
1.51824,12.87,3.48,1.29,72.95,0.6,8.43,0.0,0.0,1
1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0.0,0.0,1
1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0.0,0.11,1
1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0.0,0.0,1
1.51977,13.81,3.58,1.32,71.72,0.12,8.67,0.69,0.0,1
1.52172,13.51,3.86,0.88,71.79,0.23,9.54,0.0,0.11,1
1.52227,14.17,3.81,0.78,71.35,0.0,9.69,0.0,0.0,1
1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0.0,0.07,1
1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0.0,0.0,1
1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0.0,0.17,1
1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0.0,0.17,1
1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0.0,0.16,1
1.523,13.31,3.58,0.82,71.99,0.12,10.17,0.0,0.03,1
1.51574,14.86,3.67,1.74,71.87,0.16,7.36,0.0,0.12,2
1.51848,13.64,3.87,1.27,71.96,0.54,8.32,0.0,0.32,2
1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0.0,0.0,2
1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0.0,0.0,2
1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0.0,0.0,2
1.5159,13.02,3.58,1.51,73.12,0.69,7.96,0.0,0.0,2
1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0.0,0.0,2
1.51627,13.0,3.58,1.54,72.83,0.61,8.04,0.0,0.0,2
1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0.0,0.14,2
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0.0,0.0,2
1.51592,12.86,3.52,2.12,72.66,0.69,7.97,0.0,0.0,2
1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0.0,0.0,2
1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0.0,0.0,2
1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0.0,0.09,2
1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0.0,0.0,2
1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0.0,0.0,2
1.51569,13.24,3.49,1.47,73.25,0.38,8.03,0.0,0.0,2
1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0.0,0.1,2
1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0.0,0.0,2
1.5164,12.55,3.48,1.87,73.23,0.63,8.08,0.0,0.09,2
1.51841,12.93,3.74,1.11,72.28,0.64,8.96,0.0,0.22,2
1.51605,12.9,3.44,1.45,73.06,0.44,8.27,0.0,0.0,2
1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0.0,0.19,2
1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0.0,0.0,2
1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0.0,0.0,2
1.5186,13.36,3.43,1.43,72.26,0.51,8.6,0.0,0.0,2
1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0.0,0.15,2
1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0.0,0.24,2
1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0.0,0.0,2
1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0.0,2
1.51655,12.75,2.85,1.44,73.27,0.57,8.79,0.11,0.22,2
1.5173,12.35,2.72,1.63,72.87,0.7,9.23,0.0,0.0,2
1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0.0,0.2,2
1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0.0,0.0,2
1.5241,13.83,2.9,1.17,71.15,0.08,10.79,0.0,0.0,2
1.52475,11.45,0.0,1.88,72.19,0.81,13.24,0.0,0.34,2
1.53125,10.73,0.0,2.1,69.81,0.58,13.3,3.15,0.28,2
1.53393,12.3,0.0,1.0,70.16,0.12,16.19,0.0,0.24,2
1.52222,14.43,0.0,1.0,72.67,0.1,11.52,0.0,0.08,2
1.51818,13.72,0.0,0.56,74.45,0.0,10.99,0.0,0.0,2
1.52664,11.23,0.0,0.77,73.21,0.0,14.68,0.0,0.0,2
1.52739,11.02,0.0,0.75,73.08,0.0,14.96,0.0,0.0,2
1.52777,12.64,0.0,0.67,72.02,0.06,14.4,0.0,0.0,2
1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0.0,0.14,2
1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0.0,0.0,2
1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0.0,0.0,2
1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0.0,0.1,2
1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0.0,0.0,2
1.51673,13.3,3.64,1.53,72.53,0.65,8.03,0.0,0.29,2
1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0.0,0.0,2
1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0.0,0.0,2
1.51663,12.93,3.54,1.62,72.96,0.64,8.03,0.0,0.21,2
1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0.0,0.0,2
1.51707,13.48,3.48,1.71,72.52,0.62,7.99,0.0,0.0,2
1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0.0,0.0,2
1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0.0,0.12,2
1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0.0,0.0,2
1.52081,13.78,2.28,1.43,71.99,0.49,9.85,0.0,0.17,2
1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,2
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0.0,0.18,2
1.52177,13.75,1.01,1.36,72.19,0.33,11.14,0.0,0.0,2
1.52614,13.7,0.0,1.36,71.24,0.19,13.44,0.0,0.1,2
1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0.0,0.0,2
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0.0,0.15,2
1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0.0,0.0,2
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0.0,0.28,2
1.51806,13.0,3.8,1.08,73.07,0.56,8.38,0.0,0.12,2
1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0.0,0.0,2
1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0.0,0.0,2
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0.0,0.0,2
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0.0,0.0,2
1.51851,13.2,3.63,1.07,72.83,0.57,8.41,0.09,0.17,2
1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,2
1.51709,13.0,3.47,1.79,72.72,0.66,8.18,0.0,0.0,2
1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0.0,0.24,2
1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0.0,0.35,2
1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0.0,0.0,3
1.5161,13.33,3.53,1.34,72.67,0.56,8.33,0.0,0.0,3
1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0.0,0.1,3
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0.0,0.0,3
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0.0,0.17,3
1.52127,14.32,3.9,0.83,71.5,0.0,9.49,0.0,0.0,3
1.51779,13.64,3.65,0.65,73.0,0.06,8.93,0.0,0.0,3
1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0.0,0.0,3
1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0.0,0.0,3
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0.0,0.0,3
1.51655,13.41,3.39,1.28,72.64,0.52,8.65,0.0,0.0,3
1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0.0,0.0,3
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0.0,0.0,3
1.51796,13.5,3.36,1.63,71.94,0.57,8.81,0.0,0.09,3
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0.0,0.0,3
1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,3
1.52211,14.19,3.78,0.91,71.36,0.23,9.14,0.0,0.37,3
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0.0,5
1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0.0,0.0,5
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0.0,0.0,5
1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0.0,0.0,5
1.51969,12.64,0.0,1.65,73.75,0.38,11.53,0.0,0.0,5
1.51666,12.86,0.0,1.83,73.88,0.97,10.17,0.0,0.0,5
1.51994,13.27,0.0,1.76,73.03,0.47,11.32,0.0,0.0,5
1.52369,13.44,0.0,1.58,72.22,0.32,12.24,0.0,0.0,5
1.51316,13.02,0.0,3.04,70.48,6.21,6.96,0.0,0.0,5
1.51321,13.0,0.0,3.02,70.7,6.21,6.93,0.0,0.0,5
1.52043,13.38,0.0,1.4,72.25,0.33,12.5,0.0,0.0,5
1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,5
1.52119,12.97,0.33,1.51,73.39,0.13,11.27,0.0,0.28,5
1.51905,14.0,2.39,1.56,72.37,0.0,9.57,0.0,0.0,6
1.51937,13.79,2.41,1.19,72.76,0.0,9.77,0.0,0.0,6
1.51829,14.46,2.24,1.62,72.38,0.0,9.26,0.0,0.0,6
1.51852,14.09,2.19,1.66,72.67,0.0,9.32,0.0,0.0,6
1.51299,14.4,1.74,1.54,74.55,0.0,7.59,0.0,0.0,6
1.51888,14.99,0.78,1.74,72.5,0.0,9.95,0.0,0.0,6
1.51916,14.15,0.0,2.09,72.74,0.0,10.88,0.0,0.0,6
1.51969,14.56,0.0,0.56,73.48,0.0,11.22,0.0,0.0,6
1.51115,17.38,0.0,0.34,75.41,0.0,6.65,0.0,0.0,6
1.51131,13.69,3.2,1.81,72.81,1.76,5.43,1.19,0.0,7
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0.0,7
1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0.0,0.0,7
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0.0,0.0,7
1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0.0,7
1.51613,13.88,1.78,1.79,73.1,0.0,8.67,0.76,0.0,7
1.51602,14.85,0.0,2.38,73.28,0.0,8.76,0.64,0.09,7
1.51623,14.2,0.0,2.79,73.46,0.04,9.04,0.4,0.09,7
1.51719,14.75,0.0,2.0,73.02,0.0,8.53,1.59,0.08,7
1.51683,14.56,0.0,1.98,73.29,0.0,8.52,1.57,0.07,7
1.51545,14.14,0.0,2.68,73.39,0.08,9.07,0.61,0.05,7
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,7
1.51727,14.7,0.0,2.34,73.28,0.0,8.95,0.66,0.0,7
1.51531,14.38,0.0,2.66,73.1,0.04,9.08,0.64,0.0,7
1.51609,15.01,0.0,2.51,73.05,0.05,8.83,0.53,0.0,7
1.51508,15.15,0.0,2.25,73.5,0.0,8.34,0.63,0.0,7
1.51653,11.95,0.0,1.19,75.18,2.7,8.93,0.0,0.0,7
1.51514,14.85,0.0,2.42,73.72,0.0,8.39,0.56,0.0,7
1.51658,14.8,0.0,1.99,73.11,0.0,8.28,1.71,0.0,7
1.51617,14.95,0.0,2.27,73.3,0.0,8.71,0.67,0.0,7
1.51732,14.95,0.0,1.8,72.99,0.0,8.61,1.55,0.0,7
1.51645,14.94,0.0,1.87,73.11,0.0,8.67,1.38,0.0,7
1.51831,14.39,0.0,1.82,72.86,1.41,6.47,2.88,0.0,7
1.5164,14.37,0.0,2.74,72.85,0.0,9.45,0.54,0.0,7
1.51623,14.14,0.0,2.88,72.61,0.08,9.18,1.06,0.0,7
1.51685,14.92,0.0,1.99,73.06,0.0,8.4,1.59,0.0,7
1.52065,14.36,0.0,2.02,73.42,0.0,8.44,1.64,0.0,7
1.51651,14.38,0.0,1.94,73.61,0.0,8.48,1.57,0.0,7
1.51711,14.23,0.0,2.08,73.36,0.0,8.62,1.67,0.0,7
1.518115278565013,13.64,3.6269157147410183,0.6709857138718017,72.92655000144869,0.08098571387180167,8.92160571445128,0.0314785708077025,0.050365713292324005,3
1.5183188619380177,13.623210732126424,3.6374080490948177,0.8430765805461274,72.84889658913781,0.09357853574715258,8.8586456115373,0.0,0.0,3
1.5183616416986958,13.64,3.6094318794473965,0.686880109593276,72.87091961642354,0.09688010959327595,8.91524795616269,0.05532016438991391,0.08851226302386225,3
1.5177426764770845,13.64473235229155,3.65473235229155,0.8676882054112941,72.89115589729435,0.08366176145774935,8.773832374378854,0.0,0.0,3
1.5182987697089823,13.55208072577796,3.3835031290664475,1.3919317904878294,72.05766458062237,0.584416145155592,8.842993741867105,0.0,0.0,3
1.5181421664906443,13.413976934973508,3.349879639408648,1.5844583773389158,72.04120360591352,0.5649398197043239,8.901083245322168,0.0,0.044458377338915896,3
1.5181778107430055,13.547123391106782,3.3894519306718607,1.4206843315806599,72.05369871288543,0.5834246782213565,8.831096138656278,0.0,0.0,3
1.5178446992603851,13.517295110942234,3.3888251849037228,1.5665845932118097,71.99765036980745,0.5757650369807445,8.79846992603851,0.0,0.0381146671732989,3
1.5161452119891565,13.339042397831319,3.545070663052197,1.3852119891565915,72.6850706630522,0.5268445412851662,8.293830408674728,0.0,0.0,3
1.5186487387075902,13.614752253397416,3.631801802717933,1.11,72.67835585883329,0.13114864796155035,8.712792789128269,0.0,0.0,3
1.5183955336444037,13.64,3.6070266445906993,0.6890666867357277,72.86326659642495,0.09906668673572769,8.914373325305709,0.058600030103591536,0.09376004816574646,3
1.518182796207065,13.547327713404302,3.3892067439148366,1.4194992622550424,72.05386217072345,0.5834655426808606,8.831586512170327,0.0,0.0,3
1.5181674762073278,13.402025124317325,3.3484735440373323,1.5781309481679955,72.05526455962668,0.5642367720186662,8.91373810366401,0.0,0.03813094816799557,3
1.5178593292354323,13.515100614685158,3.385167691141932,1.5746310794877494,71.99033538228386,0.5750335382283864,8.799932923543228,0.0,0.044698155944522186,3
1.5187399037906324,13.611400595932636,3.6291204767461096,1.11,72.66964154942485,0.13315964244041795,8.723518093015562,0.0,0.0,3
1.5191398710433857,13.612396005984243,3.595207988031513,0.9984359461418072,72.64309900149607,0.14619800299212182,8.800287019448792,0.046485022440913695,0.07437603590546193,3
1.5161732660526706,13.344653210534108,3.5544220175568486,1.4132660526705456,72.69442201755685,0.5062715613749332,8.271387157863565,0.0,0.0,3
1.5186744583024774,13.280979170933962,3.33622916699492,1.4419583418679245,72.22295832611175,0.5750833320203194,9.046562495076198,0.0,0.041479163055878156,3
1.5163077072590747,13.298843911138801,3.543847150604977,1.3538471506049772,72.68038536295373,0.56,8.368079664163687,0.0,0.03461787651244298,3
1.517847330540753,13.516900418887047,3.3881673648117454,1.56803179741416,71.9963347296235,0.575633472962349,8.798733054075301,0.0,0.039298743338858244,3
1.5178533277964694,13.516000830529583,3.3866680508826383,1.5713302880581956,71.99333610176528,0.5753336101765276,8.799332779646944,0.0,0.04199750841125096,3
1.5182665472731085,13.624871515139414,3.6386536363545607,0.8239775758967383,72.86384363625473,0.09025696972117186,8.86570393934251,0.0,0.0,3
1.5161676608423096,13.343532168461905,3.5525536141031764,1.4076608423095296,72.69255361410318,0.5103820489730116,8.275871326152377,0.0,0.0,3
1.518641093032619,13.285593516765427,3.3365841166742634,1.4511870335308543,72.2151494331662,0.5736635333029455,9.041238249886046,0.0,0.03757471658310015,3
1.5181336404433592,13.545313132924555,3.3916242404905335,1.4311838290375776,72.05225050633965,0.583062626584911,8.826751519018933,0.0,0.0,3
1.516158492624001,13.341698524800218,3.5494975413336975,1.398492624001093,72.6894975413337,0.5171054090658652,8.283205900799127,0.0,0.0,3
1.516172799765974,13.344559953194763,3.5542665886579377,1.4127997659738138,72.69426658865794,0.5066135049525365,8.271760187220949,0.0,0.0,3
1.5183087723616702,13.64,3.6131838969137284,0.6834691846238833,72.8828578538164,0.0934691846238833,8.916612326150446,0.05020377693582494,0.08032604309731992,3
1.518174499933278,13.398708364840878,3.3480833370401033,1.5763750166804649,72.05916662959896,0.5640416685200517,8.917249966639071,0.0,0.036375016680464826,3
1.5187607723635514,13.269042119934367,3.3353109323026437,1.418084239868736,72.24315948934183,0.5787562707894253,9.060336015460345,0.0,0.05157974467091933,3
1.5183760971950073,13.532635074118225,3.3559206157352217,1.4668246294088736,71.9971113797069,0.5781587685295563,8.850793842647782,0.0,0.053285541616996564,3
1.5163137121411625,13.297943178825628,3.5442474760774987,1.354247476077499,72.68068560705812,0.56,8.369180559213122,0.0,0.03561869019374762,3
1.517825636968999,13.52015445465015,3.3935907577502524,1.5561003329494447,72.0071815155005,0.5767181515500505,8.796563696899899,0.0,0.029536636049545727,3
1.5191616760626665,13.615403594850562,3.5891928102988766,0.9713676463449435,72.64385089871264,0.14770179742528092,8.810061683264326,0.057763480689606864,0.09242156910337099,3
1.5191212098033808,13.609822041845627,3.6003559163087466,1.0216016233893594,72.6424555104614,0.14491102092281338,8.791921635998287,0.03683265692110027,0.05893225107376043,3
1.5181273473965782,13.545055221171236,3.391933734594517,1.432679717206831,72.05204417693699,0.5830110442342472,8.826132530810966,0.0,0.0,3
1.517745862853123,13.644413714687696,3.654413714687695,0.8530308756339808,72.89848456218301,0.08206857343847616,8.784347415306057,0.0,0.0,3
1.5177445745930662,13.644542540693372,3.654542540693372,0.858956871895107,72.89552156405244,0.08271270346685945,8.780096157118727,0.0,0.0,3
1.518339127008623,13.529735451656709,3.3562830685429113,1.481322741716458,71.99203704039924,0.5774338629141771,8.847169314570886,0.0,0.05654761688620309,3
1.5177672620685174,13.642273793148249,3.652273793148249,0.7545944848194455,72.94770275759028,0.07136896574124406,8.85496482610779,0.0,0.0,3
1.5181492800684238,13.545954101164904,3.390855078602115,1.427466213243556,72.05276328093193,0.5831908202329807,8.828289842795769,0.0,0.0,3
1.5191272072073454,13.61064926997869,3.598701460042618,1.0141565701917798,72.64266231749467,0.14532463498934559,8.794610127430746,0.03993476242009178,0.06389561987214684,3
1.5178763480884916,13.512547786726246,3.3809129778770775,1.5839914486704298,71.98182595575416,0.5741825955754154,8.801634808849169,0.0,0.05235663982126091,3
1.520299689143538,13.183674605550863,0.09495793389405174,1.6880621712923851,73.13359047333897,0.3721645529576436,11.305612434258476,0.0,0.08057036815252874,5
1.5131847171209538,13.010113151618443,0.0,3.0301131516184436,70.58875533219712,6.21,6.945169727427666,0.0,0.0,5
1.5131822172952116,13.01111308191534,0.0,3.0311130819153407,70.57775609893126,6.21,6.946669622873011,0.0,0.0,5
1.5204298916026155,13.152426015372306,0.12933138309046355,1.6620216794769216,73.17108878155324,0.33674948408861327,11.300404335895385,0.0,0.10973571898584789,5
1.5222354976236008,13.374062558936563,0.0,1.6498161140671677,72.53417251330225,0.3781800950559731,11.883162083656698,0.0,0.0,5
1.5131839576359567,13.010416945617306,0.0,3.030416945617306,70.58541359820964,6.21,6.9456254184259585,0.0,0.0,5
1.5198883276682107,12.93839206258348,0.23517618775044133,1.6019503633935115,73.53079899394632,0.37136970390796753,10.953920625834805,0.0,0.1995434320306775,5
1.514882118083494,13.455734144324834,0.0,2.62656045094259,71.40819118830333,4.63624180377036,6.779181506194659,0.9442549177377844,0.0,5
1.5219006193423301,13.407066613662517,0.0,1.4811998409875498,72.23646669316874,0.3254888977229139,12.382711340795762,0.0,0.0,5
1.5131942302009016,13.006307919639315,0.0,3.026307919639315,70.63061288396753,6.21,6.939461879458973,0.0,0.0,5
1.5131766122128725,13.013355114850985,0.0,3.033355114850984,70.55309373663918,6.21,6.950032672276476,0.0,0.0,5
1.5219589097153268,13.36152390709481,0.0,1.663092333664319,72.59391550148943,0.38924361138693253,11.815305850160147,0.0,0.0,5
1.5190061051176538,12.68965573403174,0.0,1.6906274187532422,73.77934202465512,0.5131676503578493,11.22303728053106,0.0,0.0,5
1.5149303014600637,13.468866476370318,0.0,2.6152231858673516,71.42859826543877,4.590892743469405,6.774835554582484,0.9714643539183566,0.0,5
1.5179833559288243,12.892134470677856,0.09640341203356706,1.7365179034826017,73.73685553970773,0.7246094966418293,10.491344706778557,0.0,0.08179683445272357,5
1.5221277484724498,13.411246904400919,0.0,1.4937407132027543,72.23437654779954,0.324792182599847,12.364596747596021,0.0,0.0,5
1.5203719669376539,13.166327934963078,0.11403927154061405,1.6736066124692317,73.15440647804431,0.3525049929581552,11.302721322493847,0.0,0.09676059403446041,5
1.5147055359883053,13.431142583296717,0.0,2.673873028013143,71.19424769944978,4.769500438084497,6.812949003054459,0.8642997371493019,0.0,5
1.521606717380319,13.401657375097896,0.0,1.464972125293689,72.23917131245105,0.32639043748368396,12.406151374575783,0.0,0.0,5
1.5179881149860457,12.89225003277374,0.09675009832122083,1.7361817228400283,73.7363407630988,0.7237270224550743,10.492500327737403,0.0,0.08209099251497526,5
1.5202668909917776,13.191546161973417,0.08629922182924216,1.6946218016445136,73.1241446056319,0.3810856502365384,11.306924360328903,0.0,0.07322358215814487,5
1.5223819058583141,13.380699732243576,0.0,1.64278851880092,72.50254833460414,0.3723237656674332,11.91908090390641,0.0,0.0,5
1.5149303271461603,13.490941396163022,0.0,2.620621530424171,71.29813176851678,4.5599863492098525,6.791561106481839,0.9900081904740884,0.0,5
1.5197074484197557,12.933999851252345,0.2219995537570334,1.6147277054477251,73.55036429896683,0.40491022680027866,10.909998512523444,0.0,0.18836325773324047,5
1.5202499772492175,12.947173840488727,0.26152152146617935,1.5764033731237048,73.49168016509567,0.30430885444972533,11.041738404887264,0.0,0.22189704851675826,5
1.5203156878735269,13.179834910353543,0.09918159861110257,1.6848624252946194,73.13819810757575,0.3678128984006822,11.304972485058924,0.0,0.08415408367002644,5
1.5186506133395927,12.715467018247391,0.0,1.7117457422024112,73.79459414714619,0.5823888216634587,11.063476614470671,0.0,0.0,5
1.5188473959863917,12.701179169304885,0.0,1.7000556839767236,73.78615132731652,0.5440714085903722,11.15180149884253,0.0,0.0,5
1.5225263909365625,13.3872497224575,0.0,1.6358532350449997,72.47133955770249,0.36654436253749967,11.954527909770002,0.0,0.0,5
1.5201939899431753,13.327018150508733,0.0,1.573395143789599,72.6256894782108,0.39743144480706627,11.93164925091187,0.0,0.0,5
1.514854241718254,13.470701194952994,0.0,2.6386456512097416,71.26296995911542,4.630900922792426,6.79880030253506,0.9474594463245444,0.0,5
1.5157453634631928,13.691010826242747,0.0,2.4234438910134557,71.77380099617578,3.8237755640538236,6.701320158221824,1.4317346615677058,0.0,5
1.5131873838038468,13.009046478461315,0.0,3.0290464784613147,70.60048873692554,6.21,6.943569717691972,0.0,0.0,5
1.5131822821634862,13.011087134605551,0.0,3.031087134605553,70.57804151933892,6.21,6.946630701908329,0.0,0.0,5
1.5201866245321922,13.325364690900313,0.0,1.5788064661444285,72.6374140099796,0.3995358479450556,11.913912138748817,0.0,0.0,5
1.5202358920316952,13.198985912393162,0.07811549636752063,1.7008215936609692,73.11521690512821,0.3895173673789181,11.308164318732194,0.0,0.0662798150997145,5
1.5186723927193728,12.713885677141244,0.0,1.7104519176610176,73.79365971831074,0.5781479523333353,11.073252177672313,0.0,0.0,5
