dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
glass,7,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[121, 120, 150, 6, 31]",,"[121, 45, 139, 9, 102]",,2,0.571254182457916,0,,,2025-09-29T00:37:39.649961,3
glass,9,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,1.0,,0.0,False,True,,1.0,"[76, 16, 74, 37, 111]",,"[143, 139, 102, 153, 121]",,2,0.3007785898777099,0,,,2025-09-29T00:37:39.649961,3
glass,15,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,False,,1.0,"[50, 159, 10, 13, 26]",,"[163, 169, 58, 45, 168]",,2,1.518245731033573,0,,,2025-09-29T00:37:39.649961,3
glass,21,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.2,,0.2,False,False,,1.0,"[161, 167, 168, 123, 1]",,"[168, 58, 7, 121, 45]",,2,0.46297917576952363,0,,,2025-09-29T00:37:39.649961,3
glass,45,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,1.0,,0.4,True,True,,1.0,"[77, 107, 7, 121, 29]",,"[7, 121, 169, 139, 9]",,2,0.9198494393336901,0,,,2025-09-29T00:37:39.649961,3
glass,58,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,1.0,,0.0,False,True,,1.0,"[71, 103, 79, 83, 90]",,"[102, 139, 143, 9, 7]",,2,0.8839927453713303,0,,,2025-09-29T00:37:39.649961,3
glass,102,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[139, 97, 17, 71, 132]",,"[139, 143, 9, 58, 7]",,2,0.290743137515647,0,,,2025-09-29T00:37:39.649961,3
glass,121,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[7, 120, 150, 31, 6]",,"[7, 45, 9, 139, 102]",,2,0.5519547370633832,0,,,2025-09-29T00:37:39.649961,3
glass,139,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[102, 97, 132, 17, 124]",,"[102, 143, 9, 58, 7]",,2,0.3613020375403079,0,,,2025-09-29T00:37:39.649961,3
glass,143,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,1.0,,0.0,False,True,,1.0,"[63, 76, 110, 147, 111]",,"[139, 9, 102, 153, 58]",,2,0.39793813337752815,0,,,2025-09-29T00:37:39.649961,3
glass,153,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,1.0,,0.0,False,True,,1.0,"[160, 74, 16, 111, 128]",,"[9, 143, 139, 102, 121]",,2,0.8169284393537438,0,,,2025-09-29T00:37:39.649961,3
glass,163,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,False,,1.0,"[4, 15, 106, 115, 151]",,"[15, 45, 169, 21, 168]",,2,2.4762693355922436,0,,,2025-09-29T00:37:39.649961,3
glass,168,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.2,,0.2,False,False,,1.0,"[123, 1, 21, 167, 161]",,"[21, 58, 7, 121, 45]",,2,0.44201139323274474,0,,,2025-09-29T00:37:39.649961,3
glass,169,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.6,,0.0,False,False,,1.0,"[75, 36, 29, 69, 73]",,"[45, 139, 121, 7, 9]",,2,0.9809583086635929,0,,,2025-09-29T00:37:39.649961,3
glass,25,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[122, 114, 134, 112, 125]",,"[94, 156, 118, 104, 81]",,2,5.758371013344655,0,,,2025-09-29T00:37:39.670005,5
glass,60,False,5,25.0,50.0,,proporcion,2d,1.0,0.2,0.2,,0.8,False,True,,0.0,"[156, 94, 87, 109, 162]",,"[156, 94, 87, 109, 81]",,2,2.2133899299550968,0,,,2025-09-29T00:37:39.670005,5
glass,81,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[157, 54, 162, 60, 94]",,"[60, 94, 87, 129, 109]",,2,2.1108781737409203,0,,,2025-09-29T00:37:39.670005,5
glass,87,True,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.2,,0.6,True,True,,0.0,"[109, 94, 60, 66, 30]",,"[109, 94, 60, 81, 156]",,2,2.0229240047329005,0,,,2025-09-29T00:37:39.670005,5
glass,94,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[66, 141, 30, 121, 74]",,"[87, 60, 156, 109, 81]",,2,1.5950983102481044,0,,,2025-09-29T00:37:39.670005,5
glass,104,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[25, 122, 0, 44, 22]",,"[25, 156, 94, 118, 87]",,2,8.894895806438829,0,,,2025-09-29T00:37:39.670005,5
glass,109,False,5,25.0,50.0,,proporcion,2d,1.0,0.2,0.2,,0.8,False,True,,0.0,"[87, 60, 94, 66, 156]",,"[87, 60, 94, 156, 81]",,2,2.4434334544048664,0,,,2025-09-29T00:37:39.670005,5
glass,118,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[151, 4, 52, 64, 129]",,"[129, 94, 87, 81, 156]",,2,3.5137164996797625,0,,,2025-09-29T00:37:39.670005,5
glass,129,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[11, 89, 140, 27, 60]",,"[60, 81, 94, 118, 87]",,2,2.8238881125594335,0,,,2025-09-29T00:37:39.670005,5
glass,156,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.2,,0.4,True,True,,0.0,"[60, 94, 66, 141, 162]",,"[60, 94, 87, 109, 129]",,2,2.248409462917353,0,,,2025-09-29T00:37:39.670005,5
glass,23,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,False,,0.4,"[67, 34, 96, 116, 148]",,"[96, 51, 170, 155, 149]",,2,6.031202211871348,0,,,2025-09-29T00:37:39.670005,6
glass,51,False,5,25.0,50.0,,proporcion,2d,1.0,0.2,0.6,,0.8,False,True,,0.4,"[170, 162, 149, 155, 157]",,"[170, 162, 149, 155, 96]",,2,1.5442383862034759,0,,,2025-09-29T00:37:39.670005,6
glass,96,False,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,False,,0.4,"[54, 155, 157, 51, 162]",,"[155, 51, 162, 149, 170]",,2,2.687012281169635,0,,,2025-09-29T00:37:39.670005,6
glass,149,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.6,,0.4,True,True,,0.4,"[170, 155, 48, 121, 7]",,"[170, 155, 51, 162, 96]",,2,0.9508623498903781,0,,,2025-09-29T00:37:39.670005,6
glass,155,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.4,,0.4,True,True,,0.4,"[149, 58, 30, 170, 48]",,"[149, 170, 51, 162, 96]",,2,1.350972587814987,0,,,2025-09-29T00:37:39.670005,6
glass,162,False,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.2,,0.6,True,False,,0.4,"[51, 157, 149, 170, 28]",,"[51, 149, 170, 155, 96]",,2,2.1026197259635127,0,,,2025-09-29T00:37:39.670005,6
glass,170,True,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.6,,0.6,True,True,,0.4,"[149, 51, 155, 48, 142]",,"[149, 51, 155, 162, 96]",,2,1.3449232188752993,0,,,2025-09-29T00:37:39.670005,6
glass,0,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,False,,1.0,"[156, 60, 82, 66, 152]",,"[98, 8, 12, 92, 34]",,2,4.70630304597658,0,,,2025-09-29T00:37:39.685647,7
glass,8,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,False,,1.0,"[46, 150, 32, 120, 53]",,"[98, 38, 28, 116, 14]",,2,1.4415421245913314,0,,,2025-09-29T00:37:39.685647,7
glass,12,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[92, 166, 88, 28, 34]",,"[92, 166, 88, 28, 34]",,2,0.7095152903098895,0,,,2025-09-29T00:37:39.685647,7
glass,14,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[105, 146, 125, 165, 127]",,"[105, 146, 125, 165, 127]",,2,1.4052520928097405,0,,,2025-09-29T00:37:39.685647,7
glass,28,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[116, 166, 34, 88, 67]",,"[116, 166, 34, 88, 67]",,2,1.0264295246425166,0,,,2025-09-29T00:37:39.685647,7
glass,34,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[67, 116, 28, 88, 166]",,"[67, 116, 28, 88, 166]",,2,0.7853120750288224,0,,,2025-09-29T00:37:39.685647,7
glass,38,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,False,,1.0,"[72, 161, 137, 142, 27]",,"[8, 112, 98, 122, 28]",,2,3.2135648621806987,0,,,2025-09-29T00:37:39.685647,7
glass,67,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[116, 34, 28, 88, 166]",,"[116, 34, 28, 88, 166]",,2,0.5955520820772918,0,,,2025-09-29T00:37:39.685647,7
glass,88,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[116, 28, 67, 34, 12]",,"[116, 28, 67, 34, 12]",,2,1.0427116849041143,0,,,2025-09-29T00:37:39.685647,7
glass,92,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12, 166, 88, 28, 34]",,"[12, 166, 88, 28, 34]",,2,1.232152903578428,0,,,2025-09-29T00:37:39.685647,7
glass,98,False,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,False,,1.0,"[28, 116, 170, 148, 149]",,"[28, 116, 148, 146, 166]",,2,2.069902236630937,0,,,2025-09-29T00:37:39.685647,7
glass,105,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[146, 125, 127, 165, 14]",,"[146, 125, 127, 165, 14]",,2,0.9788096610379503,0,,,2025-09-29T00:37:39.685647,7
glass,112,False,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,False,,1.0,"[38, 122, 161, 165, 21]",,"[38, 122, 165, 125, 127]",,2,4.337198191692961,0,,,2025-09-29T00:37:39.685647,7
glass,114,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,False,,1.0,"[105, 125, 14, 127, 165]",,"[105, 125, 14, 127, 165]",,2,3.7610177832708014,0,,,2025-09-29T00:37:39.685647,7
glass,116,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[28, 67, 34, 88, 166]",,"[28, 67, 34, 88, 166]",,2,0.5768095704933661,0,,,2025-09-29T00:37:39.685647,7
glass,122,False,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,False,,1.0,"[25, 114, 112, 95, 125]",,"[114, 112, 125, 127, 98]",,2,4.087903692704581,0,,,2025-09-29T00:37:39.685647,7
glass,125,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[165, 148, 127, 105, 146]",,"[165, 148, 127, 105, 146]",,2,0.5437260897988515,0,,,2025-09-29T00:37:39.685647,7
glass,127,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[125, 165, 148, 105, 146]",,"[125, 165, 148, 105, 146]",,2,0.9548645626090493,0,,,2025-09-29T00:37:39.685647,7
glass,134,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,0.8,,1.0,False,False,,1.0,"[166, 12, 28, 92, 116]",,"[166, 12, 28, 92, 116]",,2,1.5296665982953364,0,,,2025-09-29T00:37:39.685647,7
glass,146,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[105, 125, 148, 165, 127]",,"[105, 125, 148, 165, 127]",,2,0.9866147171205542,0,,,2025-09-29T00:37:39.685647,7
glass,148,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[165, 125, 127, 146, 105]",,"[165, 125, 127, 146, 105]",,2,0.5437260897988515,0,,,2025-09-29T00:37:39.685647,7
glass,165,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[125, 148, 127, 146, 105]",,"[125, 148, 127, 146, 105]",,2,0.4956847553434702,0,,,2025-09-29T00:37:39.685647,7
glass,166,False,5,25.0,50.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12, 28, 116, 34, 134]",,"[12, 28, 116, 34, 134]",,2,1.0264295246425166,0,,,2025-09-29T00:37:39.685647,7
