dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
shuttle,166,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[42381, 12871, 7384, 8582, 18755]",,"[42381, 12871, 7384, 8582, 18755]",,3,0.19157391834884444,870,0.5843495029440309,42381.0,2025-09-29T00:29:30.413887,2
shuttle,2054,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[16661, 3390, 31447, 19243, 34457]",,"[16661, 9715, 21711, 28748, 11109]",,3,0.35197258298653267,914,0.42919028029086914,16661.0,2025-09-29T00:29:30.413887,2
shuttle,2425,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[18755, 11236, 26510, 12871, 42381]",,"[18755, 11236, 26510, 12871, 42381]",,3,0.1413392336642591,901,0.4090454488177972,26510.0,2025-09-29T00:29:30.413887,2
shuttle,4958,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[42037, 26627, 31905, 16514, 21018]",,"[42037, 26627, 31905, 16514, 21018]",,3,0.18053857856406927,903,0.5403864429146836,26627.0,2025-09-29T00:29:30.413887,2
shuttle,7384,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[8582, 166, 12871, 42381, 25405]",,"[8582, 166, 42381, 12871, 25405]",,4,0.2929455646286814,871,0.40054284650385147,166.0,2025-09-29T00:29:30.413887,2
shuttle,8296,False,5,50.0,50.0,75.0,entropia,2d,1.0,0.6,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[16454, 37322, 42565, 36287, 17784]",,"[37322, 42565, 23144, 15756, 33699]",,3,1.179365511362013,0,,,2025-09-29T00:29:30.413887,2
shuttle,8582,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[7384, 166, 25405, 12871, 42381]",,"[7384, 166, 25405, 12871, 42381]",,3,0.37714508288325294,864,0.4139942659567518,166.0,2025-09-29T00:29:30.413887,2
shuttle,9715,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[16661, 13540, 650, 21907, 31179]",,"[16661, 2054, 15756, 33699, 23144]",,3,0.30542781908192773,850,0.41561498303747,13540.0,2025-09-29T00:29:30.413887,2
shuttle,10856,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[36018, 16557, 11109, 28748, 36917]",,"[36018, 16557, 11109, 28748, 36917]",,3,0.13695105429483825,848,0.41894501394202105,11109.0,2025-09-29T00:29:30.413887,2
shuttle,11109,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[28748, 21711, 10856, 36018, 16557]",,"[28748, 21711, 10856, 36018, 16557]",,3,0.13695105429483825,864,0.4781073553811347,28748.0,2025-09-29T00:29:30.413887,2
shuttle,11236,False,5,50.0,50.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[26510, 2425, 18755, 18842, 5720]",,"[26510, 2425, 18755, 12871, 42381]",,3,0.16325982357460822,0,,,2025-09-29T00:29:30.413887,2
shuttle,12374,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[44873, 45985, 31077, 21018, 26873]",,"[44873, 45985, 31077, 21018, 26873]",,3,0.47989743258634654,837,0.4109288492991504,44873.0,2025-09-29T00:29:30.413887,2
shuttle,12871,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[42381, 166, 18755, 7384, 2425]",,"[42381, 166, 18755, 7384, 2425]",,3,0.28962308024033634,835,0.533217592337129,42381.0,2025-09-29T00:29:30.413887,2
shuttle,15756,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[33699, 23144, 42565, 37322, 21711]",,"[33699, 23144, 42565, 37322, 21711]",,3,0.20485609259256285,901,0.4801555835967207,33699.0,2025-09-29T00:29:30.413887,2
shuttle,16514,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[42037, 4958, 21018, 26627, 31905]",,"[42037, 4958, 21018, 26627, 31905]",,3,0.28995104902001584,884,0.5838638005905,42037.0,2025-09-29T00:29:30.413887,2
shuttle,16557,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[36917, 36018, 10856, 34309, 46332]",,"[36917, 36018, 10856, 34309, 46332]",,3,0.13571196696681043,851,0.5586197432949919,10856.0,2025-09-29T00:29:30.413887,2
shuttle,16661,False,5,50.0,50.0,75.0,entropia,2d,1.0,0.6,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[2054, 9715, 16878, 2810, 7783]",,"[2054, 9715, 33699, 21711, 15756]",,3,0.42188481720697196,0,,,2025-09-29T00:29:30.413887,2
shuttle,18755,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[2425, 11236, 26510, 12871, 42381]",,"[2425, 11236, 26510, 12871, 42381]",,3,0.17065154802687799,913,0.43565353843096233,11236.0,2025-09-29T00:29:30.413887,2
shuttle,21018,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[31077, 16514, 42037, 4958, 45985]",,"[31077, 16514, 42037, 4958, 45985]",,3,0.32204263133533567,893,0.4189176356231793,16514.0,2025-09-29T00:29:30.413887,2
shuttle,21711,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[11109, 28748, 10856, 36018, 16557]",,"[11109, 28748, 10856, 36018, 16557]",,3,0.23990470233841898,907,0.4917765130410539,28748.0,2025-09-29T00:29:30.413887,2
shuttle,23144,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[42565, 37322, 15756, 33699, 19192]",,"[42565, 37322, 15756, 33699, 21711]",,3,0.16325982357460822,885,0.5089468850810493,15756.0,2025-09-29T00:29:30.413887,2
shuttle,24212,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[25405, 23631, 12654, 19532, 37015]",,"[25405, 8582, 7384, 166, 12871]",,3,0.44135433605715185,925,0.48182951428663023,23631.0,2025-09-29T00:29:30.413887,2
shuttle,25405,False,5,50.0,50.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[24212, 8582, 7384, 23631, 12654]",,"[24212, 8582, 7384, 166, 12871]",,3,0.5020972034272971,0,,,2025-09-29T00:29:30.413887,2
shuttle,26510,False,5,50.0,50.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[11236, 2425, 18755, 18842, 5720]",,"[11236, 2425, 18755, 12871, 42381]",,3,0.17065154802687799,0,,,2025-09-29T00:29:30.413887,2
shuttle,26627,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[31905, 4958, 42037, 16514, 21018]",,"[31905, 4958, 42037, 16514, 21018]",,3,0.26913148908401296,871,0.5247208527313223,4958.0,2025-09-29T00:29:30.413887,2
shuttle,26873,False,5,50.0,50.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[44873, 12374, 45985, 2331, 6138]",,"[44873, 12374, 45985, 31077, 21018]",,3,0.7709209953462278,0,,,2025-09-29T00:29:30.413887,2
shuttle,28748,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[11109, 21711, 10856, 36018, 16557]",,"[11109, 21711, 10856, 36018, 16557]",,3,0.13874158512334817,901,0.5888896318692998,10856.0,2025-09-29T00:29:30.413887,2
shuttle,31077,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[21018, 45985, 16514, 12374, 42037]",,"[21018, 45985, 16514, 12374, 42037]",,3,0.4793501445036814,903,0.4174193691874041,16514.0,2025-09-29T00:29:30.413887,2
shuttle,31905,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[26627, 4958, 42037, 16514, 10830]",,"[26627, 4958, 42037, 16514, 21018]",,3,0.3031763377352987,916,0.46176905135678165,4958.0,2025-09-29T00:29:30.413887,2
shuttle,33699,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[15756, 23144, 42565, 37322, 21711]",,"[15756, 23144, 42565, 37322, 21711]",,3,0.30933772359194656,870,0.4931160954281657,23144.0,2025-09-29T00:29:30.413887,2
shuttle,34309,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[46332, 36917, 16557, 36018, 30483]",,"[46332, 36917, 16557, 36018, 10856]",,3,0.13695105429483825,880,0.560154102122762,16557.0,2025-09-29T00:29:30.413887,2
shuttle,36018,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[16557, 36917, 10856, 34309, 46332]",,"[16557, 36917, 10856, 34309, 46332]",,3,0.11225250581466098,884,0.5439541809331647,16557.0,2025-09-29T00:29:30.413887,2
shuttle,36917,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[16557, 36018, 34309, 46332, 10856]",,"[16557, 36018, 34309, 46332, 10856]",,3,0.13634898563041783,874,0.4124182898841163,16557.0,2025-09-29T00:29:30.413887,2
shuttle,37322,False,5,50.0,50.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[42565, 23144, 15756, 19192, 12495]",,"[42565, 23144, 15756, 33699, 21711]",,3,0.24533037407640107,0,,,2025-09-29T00:29:30.413887,2
shuttle,42037,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[16514, 4958, 26627, 31905, 21018]",,"[16514, 4958, 26627, 31905, 21018]",,3,0.26913148908401296,914,0.5509031551701971,4958.0,2025-09-29T00:29:30.413887,2
shuttle,42381,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[12871, 166, 7384, 18755, 2425]",,"[12871, 166, 7384, 18755, 2425]",,3,0.2929455646286814,894,0.5747708301456674,12871.0,2025-09-29T00:29:30.413887,2
shuttle,42565,True,5,50.0,50.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[23144, 37322, 15756, 33699, 19192]",,"[23144, 37322, 15756, 33699, 21711]",,3,0.20485609259256285,913,0.5061470100814709,15756.0,2025-09-29T00:29:30.413887,2
